pmid,pub_date,year,time_string,paper_post_2017,author_had_u19_in_2017,is_pi_a,name_key_a,papers_before_2017_a,papers_after_2017_a,is_pi_b,name_key_b,author_had_u19_in_2017_b,papers_before_2017_b,papers_after_2017_b
29731254,2018-05-16,2018,"datetime(2018,5,16,0,0)",1,0,0,"M Dalva",0,4,1,"S Datta",0,6,10
29731254,2018-05-16,2018,"datetime(2018,5,16,0,0)",1,0,0,"G Iurilli",2,6,0,"M Dalva",0,0,4
29731254,2018-05-16,2018,"datetime(2018,5,16,0,0)",1,0,0,"J Zhu",0,4,0,"M Dalva",0,0,4
29731254,2018-05-16,2018,"datetime(2018,5,16,0,0)",1,0,0,"K Hanamura",0,4,0,"M Dalva",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"C Chantre",0,0,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"C Chantre",0,0,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"C Chantre",0,0,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"C Chantre",0,0,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Parker",12,8,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"L Deravi",0,4,0,"P Campbell",0,8,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"H Golecki",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"H Golecki",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"H Golecki",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"H Golecki",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"H Golecki",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"H Golecki",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"A Capulli",0,4,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Parker",12,8,0,"L Deravi",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Parker",12,8,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"L Deravi",0,4,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"P Campbell",8,8,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Ahn",4,8,0,"S Dauth",0,12,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Parker",12,8,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"L Deravi",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"P Campbell",8,8,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Ahn",4,8,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Dauth",12,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Hoerstrup",0,4,0,"S Sheehy",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"J Paten",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"J Paten",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"J Paten",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"J Paten",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"J Paten",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"J Paten",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"J Paten",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"K Gledhill",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Parker",12,8,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"L Deravi",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"P Campbell",8,8,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Ahn",4,8,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Dauth",12,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Hoerstrup",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Sheehy",0,4,0,"Y Doucet",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"H Abaci",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"H Abaci",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"H Abaci",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"H Abaci",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"H Abaci",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Parker",12,8,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"L Deravi",0,4,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"P Campbell",8,8,0,"S Ahn",0,4,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"B Pope",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"B Pope",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"B Pope",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"J Ruberti",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Parker",12,8,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"L Deravi",0,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"P Campbell",8,8,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Ahn",4,8,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"S Dauth",12,4,0,"S Hoerstrup",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"A Christiano",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"A Christiano",0,0,4
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Buganza",0,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Capulli",4,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"A Christiano",0,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"B Pope",0,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"C Chantre",0,8,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Abaci",0,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"H Golecki",0,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Paten",0,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"J Ruberti",0,4,0,"K Parker",0,12,8
29549768,2018-06-01,2018,"datetime(2018,6,1,0,0)",1,0,0,"K Gledhill",0,4,0,"K Parker",0,12,8
29909998,2018-06-27,2018,"datetime(2018,6,27,0,0)",1,0,0,"J Jeanne",4,8,0,"M Fişek",0,0,8
29909998,2018-06-27,2018,"datetime(2018,6,27,0,0)",1,1,0,"J Jeanne",4,8,0,"M Fişek",0,0,8
29909998,2018-06-27,2018,"datetime(2018,6,27,0,0)",1,0,0,"J Jeanne",4,8,1,"R Wilson",0,32,16
29909998,2018-06-27,2018,"datetime(2018,6,27,0,0)",1,1,0,"J Jeanne",4,8,1,"R Wilson",0,32,16
29909998,2018-06-27,2018,"datetime(2018,6,27,0,0)",1,0,0,"M Fişek",0,8,1,"R Wilson",0,32,16
29909998,2018-06-27,2018,"datetime(2018,6,27,0,0)",1,1,0,"M Fişek",0,8,1,"R Wilson",0,32,16
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"J Markowitz",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"J Markowitz",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"J Markowitz",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"K Robertson",0,9,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"M Hyun",4,4,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"N Bhagat",0,4,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"R Peterson",2,9,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"S Datta",6,10,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"S Linderman",0,4,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"S Neufeld",4,12,0,"W Gillis",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"C Beron",0,0,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"K Robertson",0,9,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"M Hyun",4,4,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"N Bhagat",0,4,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"R Peterson",2,9,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"S Datta",6,10,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"S Linderman",0,4,0,"S Neufeld",0,4,12
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"K Robertson",0,0,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"K Robertson",0,0,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"K Robertson",0,0,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,0,"K Robertson",0,0,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"N Bhagat",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"N Bhagat",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"N Bhagat",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,0,"N Bhagat",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"K Robertson",0,9,0,"N Bhagat",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"M Hyun",4,4,0,"N Bhagat",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"R Peterson",0,2,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"R Peterson",0,2,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"R Peterson",0,2,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,0,"R Peterson",0,2,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"K Robertson",0,9,0,"R Peterson",0,2,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"M Hyun",4,4,0,"R Peterson",0,2,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"N Bhagat",0,4,0,"R Peterson",0,2,9
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"E Peterson",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"E Peterson",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"M Hyun",0,4,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"M Hyun",0,4,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"M Hyun",0,4,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,0,"M Hyun",0,4,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"K Robertson",0,9,0,"M Hyun",0,4,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,1,"B Sabatini",60,35,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"C Beron",0,9,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"E Peterson",0,4,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"J Markowitz",0,4,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"K Robertson",0,9,0,"S Linderman",0,0,4
29779950,2018-06-28,2018,"datetime(2018,6,28,0,0)",1,0,0,"M Hyun",4,4,0,"S Linderman",0,0,4
